File,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Label
File_0,-899.3460693359375,32.53188705444336,-33.81718444824219,7.570753574371338,6.082529067993164,10.584244728088379,-11.436819076538086,-0.9612683057785034,-10.69784927368164,-6.54315710067749,0.6332464218139648,-0.736415684223175,-4.387916088104248,-1.6693344116210938,-6.305737018585205,-1.166668176651001,0.22746968269348145,-1.063376545906067,-3.9163501262664795,-1.1966276168823242,-1.7090332508087158,-5.206023693084717,-4.34706449508667,-5.873308181762695,-4.784108638763428,1.7101596593856812,-2.528268575668335,-0.991905152797699,-4.251161575317383,-4.717557430267334,-3.6757960319519043,0.6116824150085449,4.865355491638184,2.544132947921753,-1.2972066402435303,-3.88870906829834,-6.124424934387207,-4.533463478088379,-4.027676582336426,-2.5740246772766113,58.36479568481445,58.36479568481445,58.36479568481445,58.36479568481445,58.36479568481445,-2.025426149368286,0.8392286896705627,-1.3848726749420166,-0.9547586441040039,-0.2681134343147278,0.6137789487838745,0.28468701243400574,0.750330924987793,0.2987244427204132,-0.1574305146932602,0.1219828799366951,0.2835952937602997,-0.07600640505552292,-0.1381605565547943,-0.6438023447990417,-0.6557822227478027,-0.05834205076098442,0.12425421178340912,0.1959417760372162,0.22824837267398834,0.23767033219337463,0.07526925951242447,0.24477621912956238,0.4880286157131195,0.48832178115844727,0.6515772938728333,0.3389863669872284,0.028052015230059624,-0.3628809452056885,-0.7542560696601868,-0.9734055995941162,-0.9734055995941162,-0.9734055995941162,-0.9734055995941162,-0.9734055995941162,-54.823570251464844,-54.823570251464844,-54.823570251464844,-54.823570251464844,-54.823570251464844,0.5249813199043274,-1.7746509313583374,1.302073359489441,1.178235411643982,0.9835221171379089,-0.6134888529777527,-0.07434999197721481,-0.3746826946735382,0.05074790492653847,0.22312749922275543,0.07850761711597443,-0.16371916234493256,-0.31542977690696716,-0.4638262093067169,-0.12172560393810272,0.0714077278971672,0.4780094027519226,0.3254988491535187,0.4539458751678467,0.02421516180038452,-0.41778987646102905,-0.40722715854644775,-0.10259146243333817,0.5416545867919922,0.7957381010055542,0.09124357998371124,-0.4124773442745209,-0.9998533129692078,-0.8938422203063965,-0.39886412024497986,0.3696422874927521,0.3696422874927521,0.3696422874927521,0.3696422874927521,0.3696422874927521,Neutral
File_1,-1000.5761108398438,21.91605567932129,-21.368122100830078,12.250975608825684,3.6019296646118164,11.353006362915039,-5.412684917449951,-0.157168447971344,-10.19505786895752,-5.928536415100098,0.14013633131980896,-1.12956964969635,-0.8487442135810852,-5.453273773193359,-5.227294445037842,0.10472600162029266,1.262202262878418,-3.3110921382904053,-2.7832109928131104,-1.03476083278656,-1.2466665506362915,-3.849111557006836,-4.145330905914307,-6.257148742675781,-3.756322145462036,0.025690531358122826,-1.9420757293701172,-1.659304141998291,-3.598522424697876,-3.460064649581909,-3.0699071884155273,-0.7437952160835266,4.245196342468262,0.7186575531959534,-1.734509825706482,-3.309659481048584,-5.514207363128662,-4.238075256347656,-3.668534517288208,-2.943836212158203,65.4386215209961,65.4386215209961,65.4386215209961,65.4386215209961,65.4386215209961,-1.8615013360977173,-0.12682753801345825,-1.7208836078643799,-0.8319358229637146,-0.7523818016052246,0.13908067345619202,0.26520854234695435,0.8145043849945068,0.19876693189144135,-0.1409677267074585,0.08916158229112625,0.21893663704395294,0.20056909322738647,-0.1712510734796524,-0.6868265271186829,-0.5741809606552124,-0.048594050109386444,-0.014690887182950974,0.05923686921596527,0.13085581362247467,0.23677581548690796,0.18872585892677307,0.25807836651802063,0.42735323309898376,0.39488860964775085,0.439464271068573,0.24438607692718506,-0.051304612308740616,-0.35927295684814453,-0.6070745587348938,-0.7705753445625305,-0.7705753445625305,-0.7705753445625305,-0.7705753445625305,-0.7705753445625305,-61.48991394042969,-61.48991394042969,-61.48991394042969,-61.48991394042969,-61.48991394042969,-0.1435486227273941,-1.2542359828948975,1.2179070711135864,1.0783371925354004,0.9116034507751465,-0.2849719226360321,0.03521072119474411,-0.262567400932312,-0.06133408471941948,0.1884692907333374,0.10693080723285675,-0.023245716467499733,-0.44646155834198,-0.34464237093925476,-0.09949128329753876,0.057520464062690735,0.19310279190540314,0.33628880977630615,0.41624119877815247,0.12020840495824814,-0.2146608829498291,-0.3129771947860718,-0.19255149364471436,0.44969117641448975,0.5167813301086426,0.03931049630045891,-0.3455302119255066,-0.7545146346092224,-0.6499218940734863,-0.2914721667766571,0.25618976354599,0.25618976354599,0.25618976354599,0.25618976354599,0.25618976354599,Calm
File_2,-903.146240234375,26.399696350097656,-28.600017547607422,8.960648536682129,3.9978561401367188,12.410592079162598,-11.323063850402832,-0.32136523723602295,-12.953523635864258,-5.490635871887207,1.3484057188034058,-0.9162335395812988,-3.6093475818634033,-0.9894033074378967,-7.300281524658203,0.6330335140228271,0.23973043262958527,-1.7282274961471558,-3.4433391094207764,-1.0047239065170288,-1.5690934658050537,-5.153443336486816,-4.130203723907471,-6.865462779998779,-4.1324639320373535,0.9054840803146362,-2.9334158897399902,-1.0399421453475952,-4.401357650756836,-3.254446029663086,-2.8897883892059326,0.715988039970398,3.2889389991760254,2.855975389480591,-1.9347342252731323,-4.159580707550049,-6.266853332519531,-4.846628665924072,-3.651348114013672,-3.0225155353546143,58.643524169921875,58.643524169921875,58.643524169921875,58.643524169921875,58.643524169921875,-1.9084465503692627,0.4967520534992218,-1.4148132801055908,-0.837260365486145,-0.2891106605529785,0.6224961876869202,0.41370055079460144,0.8962246775627136,0.18552012741565704,-0.2047061324119568,0.10344045609235764,0.22446130216121674,-0.10701967030763626,-0.12622106075286865,-0.8013328909873962,-0.6403821706771851,-0.09691860526800156,0.0155259408056736,0.13136257231235504,0.18626615405082703,0.32721027731895447,0.22185829281806946,0.4044337868690491,0.4498312473297119,0.5248743295669556,0.583891749382019,0.22201476991176605,-0.1021215170621872,-0.5245789289474487,-0.7643538117408752,-0.9252033829689026,-0.9252033829689026,-0.9252033829689026,-0.9252033829689026,-0.9252033829689026,-55.39421844482422,-55.39421844482422,-55.39421844482422,-55.39421844482422,-55.39421844482422,0.2203059047460556,-1.3986262083053589,1.3559244871139526,1.1450443267822266,1.1520929336547852,-0.6843667030334473,-0.05291976034641266,-0.5147005319595337,0.03572757542133331,0.2204577773809433,0.056177768856287,-0.12810084223747253,-0.3075452744960785,-0.48860302567481995,-0.08957172185182571,0.059538278728723526,0.4044393301010132,0.33180543780326843,0.48266246914863586,0.06483018398284912,-0.28114354610443115,-0.29907891154289246,-0.1235051304101944,0.42283332347869873,0.6481375694274902,-0.02975555695593357,-0.449906587600708,-0.949164628982544,-0.743547260761261,-0.2757294774055481,0.3710480332374573,0.3710480332374573,0.3710480332374573,0.3710480332374573,0.3710480332374573,Neutral
File_3,-980.4400024414062,20.74065399169922,-25.19847869873047,13.071759223937988,1.0604146718978882,14.65272045135498,-8.243541717529297,-0.7002148032188416,-11.286477088928223,-6.3793816566467285,2.811967134475708,-2.799609899520874,-0.19087572395801544,-4.265700340270996,-6.41062068939209,1.4529300928115845,0.5282286405563354,-2.1494228839874268,-3.210421085357666,-1.8901830911636353,-0.8489270806312561,-3.4008307456970215,-5.386927127838135,-7.007334232330322,-4.041868209838867,0.5231921076774597,-2.9079363346099854,-2.036092758178711,-3.872854232788086,-4.111649990081787,-3.969006061553955,0.23737986385822296,4.204524517059326,0.8126840591430664,-0.8391807675361633,-3.594337224960327,-6.6337456703186035,-4.7986297607421875,-3.564786911010742,-3.629077911376953,64.12970733642578,64.12970733642578,64.12970733642578,64.12970733642578,64.12970733642578,-1.7265340089797974,0.22736069560050964,-1.722299337387085,-0.6821717023849487,-0.6936005353927612,0.37343668937683105,0.40774446725845337,0.8474081754684448,0.20589923858642578,-0.2497025430202484,0.09584125876426697,0.1215398758649826,0.16199472546577454,-0.21602633595466614,-0.8621307611465454,-0.6452963352203369,-0.10960306227207184,-0.025705352425575256,0.04054063558578491,0.074783556163311,0.212922602891922,0.202291339635849,0.316047340631485,0.46550729870796204,0.44910240173339844,0.622085690498352,0.3481706976890564,-0.04427787661552429,-0.39082127809524536,-0.6595785617828369,-0.9298493266105652,-0.9298493266105652,-0.9298493266105652,-0.9298493266105652,-0.9298493266105652,-60.28797912597656,-60.28797912597656,-60.28797912597656,-60.28797912597656,-60.28797912597656,-0.2666507959365845,-1.234824538230896,1.2869150638580322,1.075441837310791,1.1503214836120605,-0.54860520362854,-0.013440165668725967,-0.3961019515991211,-0.015394529327750206,0.27604058384895325,-0.0711260437965393,0.013070294633507729,-0.37531590461730957,-0.45134055614471436,-0.08294285088777542,0.02862630970776081,0.32230690121650696,0.309352308511734,0.4052457809448242,0.18865442276000977,-0.20592571794986725,-0.41689005494117737,-0.13188719749450684,0.5343347191810608,0.5983008146286011,0.06300045549869537,-0.374450147151947,-0.8909151554107666,-0.8015496730804443,-0.34495556354522705,0.30373308062553406,0.30373308062553406,0.30373308062553406,0.30373308062553406,0.30373308062553406,Calm
File_4,-762.3650512695312,37.11412811279297,-30.194337844848633,4.168355464935303,7.450680255889893,7.96094274520874,-10.446023941040039,-1.3935614824295044,-8.528952598571777,-11.070965766906738,0.76826012134552,-0.7517519593238831,-6.241138935089111,-1.4552639722824097,-1.423153042793274,-5.07361364364624,1.3710603713989258,1.5567151308059692,-4.9902238845825195,0.1300281435251236,-1.216658592224121,-3.804049253463745,-4.620733261108398,-5.722085952758789,-2.59504771232605,0.785688579082489,-1.9274237155914307,-0.832984447479248,-3.8040244579315186,-3.6509506702423096,-1.4009648561477661,0.6205952167510986,4.141718864440918,2.715958833694458,-1.4614379405975342,-3.6875271797180176,-4.839412212371826,-3.6542322635650635,-3.216557502746582,-2.0914723873138428,49.051841735839844,49.051841735839844,49.051841735839844,49.051841735839844,49.051841735839844,-2.612746000289917,0.6136443018913269,-1.2645739316940308,-1.135903239250183,-0.24115566909313202,0.8466869592666626,0.31365323066711426,0.8750961422920227,0.8082231283187866,-0.07504142820835114,0.2683006227016449,0.40583306550979614,-0.0788276419043541,-0.25972920656204224,-0.458620548248291,-0.6815988421440125,-0.18344801664352417,0.15905611217021942,0.0870135948061943,0.17430207133293152,0.22513912618160248,0.25093087553977966,0.3033849000930786,0.41144561767578125,0.5206454396247864,0.5445634126663208,0.23143485188484192,-0.03794771805405617,-0.40913116931915283,-0.7408766746520996,-0.81735759973526,-0.81735759973526,-0.81735759973526,-0.81735759973526,-0.81735759973526,-46.244754791259766,-46.244754791259766,-46.244754791259766,-46.244754791259766,-46.244754791259766,0.7091972827911377,-1.6587603092193604,1.1439902782440186,1.1779861450195312,0.9434252381324768,-0.10497186332941055,-0.09190871566534042,-0.3156966269016266,-0.09831733256578445,0.14249862730503082,0.011944659054279327,-0.2909564971923828,-0.20735777914524078,-0.34951910376548767,-0.44184455275535583,0.21699123084545135,0.5033409595489502,0.2111872285604477,0.4752500653266907,0.03282814845442772,-0.333559513092041,-0.3109820783138275,-0.07315459847450256,0.5023490786552429,0.5990241169929504,-0.010548747144639492,-0.4652756452560425,-0.8875371217727661,-0.7003815174102783,-0.21471670269966125,0.3326033651828766,0.3326033651828766,0.3326033651828766,0.3326033651828766,0.3326033651828766,Happy
File_5,-984.3822021484375,24.504636764526367,-26.37855339050293,10.829497337341309,3.2606430053710938,13.730238914489746,-8.192248344421387,-0.866483211517334,-11.844442367553711,-6.55726957321167,2.8372766971588135,-0.8098354339599609,-0.8831629753112793,-4.9354987144470215,-4.2050275802612305,-0.1600334644317627,-0.20887333154678345,-1.7344790697097778,-2.473212718963623,-1.212267518043518,-1.7490729093551636,-4.653597354888916,-2.8886849880218506,-8.471384048461914,-4.625875473022461,1.105422019958496,-2.9735095500946045,-1.5072507858276367,-4.0153279304504395,-3.880394458770752,-3.2395970821380615,0.03586890548467636,4.159494400024414,0.5297405123710632,-1.4946308135986328,-3.7452661991119385,-7.034420967102051,-3.8719637393951416,-3.7875401973724365,-4.557653903961182,64.22184753417969,64.22184753417969,64.22184753417969,64.22184753417969,64.22184753417969,-1.9248358011245728,0.3316021263599396,-1.5342440605163574,-0.7304530739784241,-0.632344663143158,0.5235304832458496,0.4211190938949585,0.7920618653297424,0.1355075240135193,-0.2981973886489868,0.06697193533182144,0.15992063283920288,0.06877770274877548,-0.17955848574638367,-0.7733155488967896,-0.7025166153907776,-0.17927049100399017,-0.07699184119701385,0.08212675154209137,0.16301961243152618,0.25489193201065063,0.18296237289905548,0.45290660858154297,0.48379167914390564,0.3826375901699066,0.5382066369056702,0.2471565157175064,-0.12811972200870514,-0.4094524085521698,-0.6763017773628235,-0.9426398873329163,-0.9426398873329163,-0.9426398873329163,-0.9426398873329163,-0.9426398873329163,-60.465457916259766,-60.465457916259766,-60.465457916259766,-60.465457916259766,-60.465457916259766,-0.0768534392118454,-1.3320749998092651,1.3502286672592163,1.2184950113296509,1.0398324728012085,-0.47060930728912354,-0.14322474598884583,-0.5589567422866821,-0.045025914907455444,0.3719577491283417,0.11143570393323898,-0.05828326195478439,-0.47383102774620056,-0.25345638394355774,-0.25158828496932983,-0.06324169784784317,0.3941035270690918,0.38667061924934387,0.4683030843734741,0.13010229170322418,-0.21725037693977356,-0.2654187083244324,-0.25995174050331116,0.4686834216117859,0.5774872899055481,-0.006396012380719185,-0.37920039892196655,-0.9041212797164917,-0.6822651028633118,-0.25120463967323303,0.2654343843460083,0.2654343843460083,0.2654343843460083,0.2654343843460083,0.2654343843460083,Calm
File_6,-925.5557250976562,25.108137130737305,-24.405031204223633,7.718775749206543,3.888773202896118,10.985784530639648,-9.18735408782959,-0.14156460762023926,-11.84784984588623,-4.959967613220215,0.7163943648338318,-1.0656962394714355,-2.7732667922973633,-2.3271586894989014,-6.13914680480957,0.7505983114242554,-0.30421683192253113,-1.1876332759857178,-3.612473249435425,-0.5039162635803223,-1.8735573291778564,-4.4411091804504395,-4.89843225479126,-6.484729766845703,-3.688838243484497,0.8699753880500793,-3.048657178878784,-0.6770334243774414,-4.804661750793457,-2.9965500831604004,-3.3266844749450684,0.8108701705932617,3.0836234092712402,2.7239959239959717,-1.5348923206329346,-4.415322303771973,-5.990211486816406,-4.496024131774902,-3.462153196334839,-2.9877207279205322,60.213077545166016,60.213077545166016,60.213077545166016,60.213077545166016,60.213077545166016,-1.8566280603408813,0.3308146297931671,-1.3201171159744263,-0.7968918085098267,-0.3882254958152771,0.4613247513771057,0.3745119571685791,0.8055614233016968,0.20490354299545288,-0.1610904037952423,0.1307246834039688,0.20306134223937988,-0.024605318903923035,-0.21778713166713715,-0.7915332317352295,-0.5989814400672913,-0.11641936749219894,0.011712613515555859,0.12689991295337677,0.1770344078540802,0.3052520155906677,0.21621456742286682,0.34633010625839233,0.40061599016189575,0.5044451355934143,0.5973689556121826,0.21179254353046417,-0.058363426476716995,-0.4843229651451111,-0.6958257555961609,-0.8954508900642395,-0.8954508900642395,-0.8954508900642395,-0.8954508900642395,-0.8954508900642395,-56.70897674560547,-56.70897674560547,-56.70897674560547,-56.70897674560547,-56.70897674560547,0.2600023150444031,-1.2573641538619995,1.148800015449524,1.06520676612854,0.9887648224830627,-0.5223934054374695,0.012384705245494843,-0.46146658062934875,0.06780824065208435,0.16740436851978302,0.07358056306838989,-0.1264106184244156,-0.34034088253974915,-0.4685233533382416,-0.10520225018262863,0.052189912647008896,0.4325791597366333,0.3122463822364807,0.5123921632766724,0.021617256104946136,-0.2635153532028198,-0.3701971769332886,-0.09505853056907654,0.4423523545265198,0.6449548602104187,0.0074630007147789,-0.42612072825431824,-0.9459137320518494,-0.7077555656433105,-0.2882693409919739,0.3610560894012451,0.3610560894012451,0.3610560894012451,0.3610560894012451,0.3610560894012451,Neutral
File_7,-938.0266723632812,27.729528427124023,-28.822486877441406,6.980655670166016,5.313224792480469,9.769454002380371,-9.178064346313477,-0.45061400532722473,-11.886514663696289,-4.89315128326416,0.6500037312507629,-1.2968469858169556,-1.1328809261322021,-2.3561649322509766,-7.0352630615234375,1.2102267742156982,-1.0795217752456665,-0.13813064992427826,-2.9035773277282715,-1.7239172458648682,-0.9130873084068298,-4.288483142852783,-4.714795112609863,-5.617391109466553,-4.445538520812988,0.28114330768585205,-1.9351556301116943,-1.0491106510162354,-4.3898420333862305,-2.947824001312256,-3.3813347816467285,0.6604433059692383,3.8735861778259277,1.4666192531585693,-1.0177607536315918,-4.961092472076416,-6.289273738861084,-4.420715808868408,-3.8012101650238037,-2.719937801361084,61.03496551513672,61.03496551513672,61.03496551513672,61.03496551513672,61.03496551513672,-1.817277193069458,0.6274832487106323,-1.3188889026641846,-0.7294954657554626,-0.22538121044635773,0.4659687280654907,0.4081367552280426,0.7518042325973511,0.21572118997573853,-0.11775108426809311,0.05619065836071968,0.1615155190229416,0.049081847071647644,-0.1411195993423462,-0.7421084642410278,-0.6014808416366577,-0.24229072034358978,0.024917634204030037,0.1506921797990799,0.12114853411912918,0.29974067211151123,0.20206135511398315,0.32318881154060364,0.4937221109867096,0.44326239824295044,0.5225315690040588,0.17586873471736908,-0.13507013022899628,-0.5124967098236084,-0.7279402017593384,-0.8932015895843506,-0.8932015895843506,-0.8932015895843506,-0.8932015895843506,-0.8932015895843506,-57.345516204833984,-57.345516204833984,-57.345516204833984,-57.345516204833984,-57.345516204833984,0.37343811988830566,-1.5075534582138062,1.1449977159500122,1.2405987977981567,0.9486122727394104,-0.6000769734382629,-0.041218407452106476,-0.5475943684577942,0.09262378513813019,0.22671109437942505,0.04516139626502991,-0.0064332494512200356,-0.3616964817047119,-0.5300480127334595,-0.06317373365163803,-0.02937404438853264,0.4171746075153351,0.3462788462638855,0.4384193420410156,0.1016913652420044,-0.23845911026000977,-0.3554254174232483,-0.09467972815036774,0.40877291560173035,0.5555891394615173,0.0668465718626976,-0.4672433137893677,-0.9368326663970947,-0.6872069239616394,-0.2778060734272003,0.41107141971588135,0.41107141971588135,0.41107141971588135,0.41107141971588135,0.41107141971588135,Neutral
File_8,-1003.9263305664062,18.092700958251953,-19.36210060119629,10.547832489013672,1.2900960445404053,11.73781681060791,-4.713724136352539,-0.6502730250358582,-9.547109603881836,-4.730490207672119,-0.42083266377449036,-0.7675765752792358,-1.8725014925003052,-3.972522735595703,-4.044694423675537,-0.4369698464870453,0.5580078959465027,-2.5884451866149902,-3.272793769836426,-0.7174204587936401,-0.9395123720169067,-3.2103519439697266,-4.340320110321045,-5.629001617431641,-3.277541399002075,0.6734340786933899,-2.5379862785339355,-1.4168431758880615,-3.388170003890991,-3.702197790145874,-2.5630173683166504,0.001235136529430747,3.0629053115844727,0.6576889157295227,-1.461267352104187,-3.397289514541626,-5.849013328552246,-4.136229038238525,-2.844273567199707,-3.104862928390503,65.8629150390625,65.8629150390625,65.8629150390625,65.8629150390625,65.8629150390625,-1.5041303634643555,-0.06887329369783401,-1.469407081604004,-0.7610167264938354,-0.7571003437042236,0.2003583312034607,0.2904120683670044,0.7141393423080444,0.1665620356798172,-0.14123131334781647,0.05617675185203552,0.21482649445533752,0.1328754425048828,-0.17711107432842255,-0.5728940367698669,-0.48486417531967163,-0.0031782647129148245,0.0002847641590051353,0.020620636641979218,0.09154998511075974,0.1675489842891693,0.17630146443843842,0.2510511875152588,0.35016289353370667,0.3400167226791382,0.452267587184906,0.2034103125333786,-0.10114490985870361,-0.38192224502563477,-0.5902705788612366,-0.7353585362434387,-0.7353585362434387,-0.7353585362434387,-0.7353585362434387,-0.7353585362434387,-61.617340087890625,-61.617340087890625,-61.617340087890625,-61.617340087890625,-61.617340087890625,-0.1817266345024109,-1.1717714071273804,1.0374740362167358,0.831116795539856,0.9669529795646667,-0.18258574604988098,-0.0035132314078509808,-0.29028382897377014,-0.030932484194636345,0.08540588617324829,0.09286542981863022,-0.02760646678507328,-0.2789059579372406,-0.29351523518562317,-0.13847488164901733,0.027701782062649727,0.2278417944908142,0.2333378791809082,0.3858812749385834,0.1109447106719017,-0.2291964888572693,-0.30711790919303894,-0.0977267175912857,0.42058008909225464,0.49239152669906616,-0.0011133148800581694,-0.33097079396247864,-0.7545521259307861,-0.6311111450195312,-0.17805558443069458,0.2915102243423462,0.2915102243423462,0.2915102243423462,0.2915102243423462,0.2915102243423462,Calm
File_9,-972.2749633789062,23.5682430267334,-30.711803436279297,10.089547157287598,7.637959957122803,12.210125923156738,-10.175996780395508,-1.6523650884628296,-12.195089340209961,-5.206419944763184,1.8983789682388306,-3.0199928283691406,-0.136431485414505,-4.880135536193848,-5.3966217041015625,2.183302164077759,-2.1656155586242676,-0.8001247048377991,-2.416858196258545,-1.1100338697433472,-2.493752956390381,-3.4475982189178467,-4.282339096069336,-7.216515064239502,-4.773682117462158,0.2948487401008606,-2.6265175342559814,-1.6129610538482666,-4.142547130584717,-4.104112148284912,-3.167539358139038,0.2244318574666977,3.6927003860473633,1.7772743701934814,-2.0556271076202393,-3.468813896179199,-7.23160982131958,-4.976634502410889,-3.6786293983459473,-4.064228057861328,63.46416473388672,63.46416473388672,63.46416473388672,63.46416473388672,63.46416473388672,-1.6807714700698853,0.5170706510543823,-1.7751514911651611,-0.9365537762641907,-0.4480689465999603,0.5956321954727173,0.5725971460342407,0.7639486193656921,0.17632661759853363,-0.1266045719385147,0.20315971970558167,0.080951988697052,0.12668068706989288,-0.22336257994174957,-0.8220213651657104,-0.5958327054977417,-0.2782021164894104,-0.08254607766866684,0.07639247179031372,0.16219569742679596,0.1857932060956955,0.2191811352968216,0.4044710695743561,0.5013514161109924,0.492285817861557,0.5408884286880493,0.29100602865219116,-0.11122815310955048,-0.48028531670570374,-0.7457044720649719,-0.9658738374710083,-0.9658738374710083,-0.9658738374710083,-0.9658738374710083,-0.9658738374710083,-59.775978088378906,-59.775978088378906,-59.775978088378906,-59.775978088378906,-59.775978088378906,-0.11855097860097885,-1.5413397550582886,1.3463809490203857,1.5175234079360962,0.9731689691543579,-0.6087169051170349,0.006197952199727297,-0.5589714646339417,0.06126457452774048,0.2834128439426422,-0.0068824742920696735,-0.07201345264911652,-0.4395903944969177,-0.35016486048698425,-0.10043894499540329,-0.15036456286907196,0.40319570899009705,0.3856176733970642,0.4576166868209839,0.10210499167442322,-0.17290014028549194,-0.30643483996391296,-0.15921959280967712,0.43238335847854614,0.6124343872070312,0.0063945222645998,-0.3906463086605072,-0.9471527338027954,-0.7889083027839661,-0.2744115889072418,0.31480172276496887,0.31480172276496887,0.31480172276496887,0.31480172276496887,0.31480172276496887,Calm
